user_id,image_index,time,guess,guess_2,answer
19,11,7704,80,70,80
203,17,7721,50,80,84
48,14,7180,98,112,112
21,23,22561,142,154,128
17,28,17048,130,155,114
19,12,6793,20,30,29
203,18,6920,100,90,166
230,7,23122,44,45,44
203,19,5766,40,60,60
21,24,16504,74,81,71
48,15,24606,63,67,60
17,29,20047,49,54,51
40,19,37449,84,90,84
45,15,38662,57,62,69
31,1,27034,37,38,37
35,17,56331,126,130,128
203,20,12080,150,100,165
28,13,39372,43,41,41
88,4,119158,75,77,85
17,30,15612,40,45,40
203,21,5746,50,60,79
54,15,64230,108,110,109
31,2,13209,60,80,73
203,22,6171,70,90,109
28,14,11412,93,90,112
48,16,37133,84,88,84
17,31,17295,150,160,193
203,23,8214,80,100,128
31,3,8740,120,140,77
28,15,10022,70,68,79
35,18,44522,83,85,84
203,24,6355,40,55,71
230,8,66586,97,95,98
17,32,16621,54,60,65
31,4,11944,28,30,29
27,25,23043,25,26,36
28,16,7864,56,69,109
23,25,27198,44,55,36
43,13,43973,40,45,41
45,16,62760,92,75,84
29,13,35005,28,36,41
27,26,5530,45,50,85
28,17,9613,40,35,60
23,26,10228,55,66,85
88,5,57958,39,41,39
17,33,22380,140,160,129
31,5,19133,46,40,44
29,14,7921,98,86,112
28,18,7040,79,83,166
27,27,8271,90,105,114
23,27,11301,110,120,114
40,20,88324,136,98,128
29,15,8891,198,210,165
31,6,7762,250,300,226
17,34,15947,27,28,27
43,14,26230,100,90,112
28,19,12567,49,40,71
23,28,12158,88,99,65
48,17,75447,158,168,166
29,16,8660,44,56,71
35,19,63270,155,160,166
28,20,8308,93,81,128
31,7,12630,130,70,80
54,16,92048,133,132,139
17,35,18293,110,140,103
45,17,53289,70,80,79
29,17,7456,77,82,109
28,21,7223,98,103,84
31,8,10505,60,100,94
23,29,20867,88,92,76
25,13,15737,20,30,41
42,13,29077,40,41,41
40,21,38339,80,74,69
28,22,9754,92,80,165
29,18,12135,156,187,166
17,36,18708,150,170,177
31,9,8999,120,140,98
25,14,4441,80,100,112
43,15,39129,140,150,165
23,30,10503,144,154,193
42,14,12071,66,75,112
35,20,35052,71,74,71
25,15,4425,30,50,71
39,13,31486,12,41,41
46,1,44429,45,50,37
28,23,14571,35,43,69
54,17,35077,60,61,60
23,31,9063,54,66,40
25,16,4495,40,80,69
29,19,15352,112,99,139
31,10,15164,40,35,39
230,9,111684,85,87,80
48,18,56761,71,78,71
25,17,4475,50,90,128
28,24,8066,83,92,139
42,15,18583,97,117,139
29,20,9427,54,68,84
40,22,38479,88,92,79
39,14,7672,30,75,112
31,11,7030,85,65,85
23,32,12847,144,166,177
88,6,94473,65,68,62
25,18,4566,45,85,84
46,2,13822,60,70,73
25,19,4479,75,125,139
33,13,24580,41,42,41
29,21,8829,44,56,69
35,21,38182,79,81,79
23,33,9244,44,56,27
31,12,9261,80,105,62
45,18,67991,140,165,165
59,1,79036,36,37,37
230,10,22305,39,40,39
25,20,5220,65,135,166
42,16,19805,125,140,166
43,16,47844,85,90,84
39,15,16637,58,137,166
54,18,36743,68,69,69
33,14,9104,100,120,112
46,3,11332,60,65,77
25,21,4534,45,75,79
23,34,9737,120,130,103
25,22,5373,65,99,109
33,15,5542,226,200,166
61,13,40067,21,23,41
39,16,9733,96,180,165
35,22,24423,60,62,60
25,23,4409,35,65,60
23,35,8734,140,144,129
48,19,53019,110,118,109
25,24,4538,95,135,165
29,22,36941,60,58,60
46,4,12846,42,47,44
39,17,13207,50,75,79
27,28,52511,190,205,177
43,17,32714,55,62,60
23,36,13317,78,84,51
33,16,23095,70,65,69
40,23,66382,70,78,71
29,23,10098,100,104,128
54,19,42359,78,79,79
39,18,11725,36,72,69
42,17,29276,67,59,69
46,5,10361,74,78,98
27,29,8466,40,35,51
61,14,33670,125,145,112
48,20,31643,69,74,69
33,17,12070,95,105,139
39,19,8592,75,120,139
29,24,8300,58,66,79
27,30,6198,200,255,193
46,6,8307,105,112,226
43,18,26102,130,145,128
42,18,19239,64,56,60
33,18,16412,75,80,84
35,23,58172,110,112,109
45,19,84404,110,125,139
46,7,15141,60,65,62
230,11,92281,120,130,226
27,31,22789,30,35,40
33,19,8734,80,90,109
59,2,90013,68,82,73
48,21,36953,79,82,79
61,15,39001,75,80,79
42,19,23201,65,57,79
33,20,6031,166,200,165
46,8,12421,75,80,80
51,1,59202,36,38,37
43,19,30816,150,160,166
27,32,9147,90,85,76
99,1,57064,37,38,37
39,20,51695,66,100,128
33,21,9395,165,130,128
40,24,68927,140,156,166
35,24,37682,65,67,69
27,33,15619,27,28,27
39,21,8737,40,65,71
54,20,74784,127,128,128
42,20,24634,80,75,84
46,9,19243,30,32,29
88,7,146430,104,106,94
33,22,15356,65,70,79
27,34,5865,100,105,103
43,20,26818,130,140,139
51,2,24686,65,82,73
45,20,52960,180,200,166
33,23,6684,50,60,60
27,35,6430,60,70,65
44,1,41564,35,46,37
46,10,16829,40,45,39
99,2,33117,78,76,73
33,24,9501,70,90,71
27,36,10223,100,105,129
42,21,32678,145,131,165
46,11,10182,68,74,85
61,16,66667,240,170,128
54,21,39425,84,85,84
44,2,15064,45,67,73
59,3,76795,67,65,62
39,22,48162,30,60,60
230,12,85302,88,92,85
48,22,84801,148,160,165
46,12,15789,100,95,94
43,21,47049,75,85,79
45,21,47485,66,72,71
51,3,43953,96,82,98
44,3,12183,79,96,226
99,3,30803,29,28,29
34,13,27921,40,44,41
42,22,27482,110,100,109
88,8,60978,44,45,44
50,1,37680,55,60,37
34,14,7107,70,90,112
54,22,37606,73,74,71
51,4,16761,102,88,94
44,4,13640,56,65,98
34,15,7307,60,80,71
37,13,25268,23,35,41
34,16,5484,50,70,69
43,22,36708,68,78,69
50,2,9221,55,60,73
45,22,40460,57,63,60
34,17,6360,80,100,139
37,14,13821,115,122,112
39,23,62580,70,105,109
61,17,72064,113,120,109
51,5,22535,53,48,62
34,18,6762,70,90,79
50,3,9472,70,75,94
86,1,113543,35,39,37
44,5,31050,69,49,77
34,19,4673,80,100,109
88,9,52105,29,30,29
42,23,51687,115,105,128
37,15,10947,145,162,109
34,20,4347,80,100,84
99,4,59891,82,83,80
45,23,26523,95,110,109
43,23,38866,70,80,71
34,21,5472,110,130,165
51,6,26648,67,77,77
37,16,11604,26,42,60
44,6,17778,39,45,44
34,22,5865,120,140,128
39,24,34002,40,80,84
50,4,28883,50,55,62
34,23,4844,130,150,166
37,17,7355,211,245,166
42,24,29292,70,75,71
59,4,110914,94,85,98
34,24,5838,40,50,60
44,7,14628,83,68,80
45,24,30865,115,125,128
37,18,6803,98,88,128
69,1,54649,45,40,37
48,23,36120,138,168,139
51,7,28049,85,95,85
37,19,6985,65,89,84
86,2,39883,81,90,73
36,25,12874,46,34,36
50,5,26011,44,45,44
61,18,80387,155,180,165
43,24,53813,100,115,109
54,23,109643,163,164,166
37,20,7929,54,67,79
44,8,31718,35,42,39
36,26,12938,98,111,85
228,13,15862,55,44,41
51,8,20917,138,150,226
69,2,24164,70,85,73
48,24,26201,112,138,128
59,5,42993,55,70,80
37,21,8489,169,199,165
36,27,7398,117,236,177
58,13,42483,55,65,41
228,14,6793,77,88,112
41,25,20368,36,40,36
44,9,17018,59,76,85
37,22,8953,133,145,139
228,15,6417,66,55,84
59,6,13546,100,135,226
51,9,19208,30,34,29
36,28,13298,117,156,193
50,6,40990,85,86,85
37,23,7269,78,89,69
61,19,38923,70,75,71
99,5,92099,83,81,85
41,26,14701,98,102,85
44,10,15760,50,65,62
86,3,40613,77,82,77
36,29,8426,24,38,27
69,3,31377,30,28,29
37,24,9853,80,74,71
44,11,6221,60,75,94
58,14,35295,90,110,112
51,10,27299,62,70,80
50,7,24826,40,45,39
41,27,19335,40,41,40
36,30,6874,46,51,51
88,10,140341,75,78,77
44,12,12608,20,37,29
99,6,31183,38,39,39
54,24,78574,161,163,165
36,31,6598,64,82,76
59,7,38085,40,50,39
50,8,8658,90,95,98
86,4,24492,40,43,39
51,11,19821,38,41,39
36,32,7933,46,58,40
59,8,12393,50,60,94
58,15,28714,70,90,69
69,4,33977,37,40,39
50,9,12688,65,70,80
41,28,30403,53,56,51
240,1,55341,37,36,37
61,20,62904,86,80,84
51,12,13471,41,46,44
36,33,13125,86,112,103
50,10,17720,105,110,226
86,5,30582,123,149,226
41,29,20580,72,77,76
36,34,13623,129,215,129
59,9,30153,45,55,44
58,16,28998,90,110,84
50,11,8649,55,65,77
61,21,31402,66,70,69
41,30,19931,110,120,103
36,35,12618,84,98,65
69,5,42051,50,80,85
68,13,38793,41,42,41
50,12,10048,35,40,29
52,13,20623,14,23,41
99,7,67356,77,78,77
52,14,7332,150,180,112
59,10,34078,29,33,29
36,36,19539,128,141,114
86,6,43631,92,96,98
76,13,34721,35,36,41
240,2,62981,89,85,73
52,15,8791,60,90,69
41,31,29226,197,210,177
68,14,25659,110,120,112
52,16,7722,33,41,60
58,17,38974,140,160,128
76,14,11103,156,160,112
52,17,9786,70,91,84
41,32,16474,100,106,114
57,1,58341,35,37,37
86,7,22525,44,47,44
69,6,49152,45,65,77
61,22,62989,138,152,139
52,18,7826,155,190,139
52,19,6996,37,51,79
58,18,25934,75,85,79
57,2,7001,56,68,73
88,11,146201,94,96,98
41,33,21544,165,180,193
68,15,37710,140,145,128
59,11,54193,74,84,85
52,20,9762,112,145,166
76,15,38758,82,83,71
99,8,83956,97,98,98
52,21,9316,87,101,109
57,3,12915,89,97,94
41,34,21692,150,160,129
65,1,31942,50,40,37
86,8,44841,94,85,94
58,19,27143,70,80,60
52,22,6571,135,167,165
57,4,10242,117,135,98
69,7,56913,86,95,98
41,35,16110,27,28,27
52,23,8434,32,49,71
65,2,10277,75,90,73
240,3,90234,83,78,80
61,23,68056,170,186,166
57,5,6893,78,88,77
68,16,48796,108,112,109
59,12,48068,60,75,77
52,24,8719,108,130,128
47,25,20073,33,41,36
65,3,11203,150,175,226
57,6,15732,28,36,29
41,36,26264,65,66,65
58,20,35248,140,160,166
47,26,11683,66,75,85
86,9,47134,87,92,80
61,24,32132,60,67,60
57,7,8836,62,55,80
240,4,34997,40,38,39
65,4,11406,60,80,62
69,8,37509,40,44,44
68,17,45702,60,62,60
57,8,7627,44,59,62
47,27,25837,27,28,27
65,5,9118,75,95,85
58,21,31912,100,120,109
86,10,25674,29,32,29
99,9,93423,95,97,94
57,9,9927,155,223,226
47,28,11439,87,65,114
76,16,108677,156,160,166
65,6,15279,40,45,44
57,10,12196,25,33,39
69,9,34051,55,65,62
47,29,12704,124,98,129
65,7,9955,35,45,39
58,22,30473,110,130,139
49,25,18214,10,30,36
86,11,33010,62,58,62
57,11,10264,36,30,44
47,30,9575,28,33,40
124,25,31931,36,40,36
49,26,5314,40,45,85
240,5,71370,67,58,77
75,1,55249,37,38,37
70,13,45516,41,44,41
49,27,6705,70,90,103
65,8,17197,75,85,94
57,12,14418,56,62,85
47,31,10519,54,76,65
49,28,5003,150,170,177
69,10,35404,150,165,226
47,32,7471,76,88,76
49,29,7553,150,160,129
70,14,18995,68,74,112
58,23,38522,150,170,165
65,9,15375,85,100,80
47,33,8175,97,124,103
49,30,9293,60,50,76
86,12,41514,85,90,85
76,17,71856,135,145,139
75,2,32291,85,95,73
99,10,89116,62,63,62
68,18,34435,79,77,79
49,31,14464,40,50,40
47,34,12413,157,168,193
65,10,18590,31,33,29
58,24,24493,60,80,71
70,15,26858,64,72,69
124,26,71722,77,87,85
47,35,7734,176,154,177
240,6,63260,75,80,85
49,32,12813,27,30,27
75,3,22827,41,44,39
212,1,106312,37,36,37
69,11,50729,75,85,94
65,11,16191,75,85,77
47,36,7983,44,54,51
49,33,12509,60,70,65
88,12,254245,212,218,226
115,1,20887,35,36,37
70,16,27105,80,86,128
68,19,45385,185,178,165
65,12,17084,80,95,98
49,34,16568,45,55,51
75,4,27393,88,95,94
76,18,58219,59,65,60
233,1,37162,30,40,37
240,7,39979,44,46,44
49,35,5802,150,160,193
69,12,51426,75,89,80
115,2,39641,72,73,73
85,13,47093,40,41,41
70,17,46497,130,140,165
68,20,41687,86,90,84
49,36,27850,75,85,114
75,5,36951,200,250,226
240,8,30264,29,32,29
233,2,33707,72,80,73
212,2,72456,73,75,73
240,9,13297,83,75,98
115,3,17463,36,37,39
68,21,26497,120,110,166
70,18,27512,60,66,60
75,6,22216,45,47,44
63,25,44296,36,37,36
124,27,134144,171,195,177
75,7,22219,29,31,29
240,10,37161,65,77,94
99,11,155339,224,221,226
233,3,30901,99,109,94
70,19,33813,106,125,109
68,22,36960,72,75,69
212,3,39743,39,40,39
63,26,28335,90,85,85
124,28,25680,50,60,51
85,14,88374,110,112,112
115,4,58588,94,96,94
233,4,21378,50,55,44
53,25,12876,20,30,36
68,23,32024,80,82,71
124,29,13994,27,30,27
99,12,31019,44,45,44
75,8,39034,98,110,98
70,20,38998,82,90,84
53,26,4471,60,50,85
56,25,25777,35,38,36
53,27,4127,20,30,27
240,11,53159,75,95,62
53,28,4589,60,80,65
56,26,8977,60,70,85
63,27,31754,132,119,114
62,25,18040,30,40,36
53,29,4527,140,160,129
68,24,27742,100,90,139
233,5,32731,65,75,62
115,5,27926,44,46,44
62,26,4428,65,70,85
240,12,12575,150,120,226
53,30,4968,120,150,103
53,31,4975,50,70,51
56,27,16312,80,85,65
70,21,35277,74,82,79
53,32,4432,30,50,40
85,15,55445,70,71,71
75,9,43685,85,90,85
53,33,5156,140,160,177
62,27,22600,110,120,177
56,28,9477,150,140,193
115,6,21328,30,32,29
63,28,31386,159,178,177
53,34,6711,80,100,76
67,13,32697,40,30,41
56,29,9542,180,185,177
53,35,4118,100,120,114
77,13,49833,30,40,41
124,30,77335,67,80,65
114,13,95133,43,41,41
62,28,14860,40,43,40
233,6,37392,95,109,80
53,36,4911,150,180,193
71,13,32011,45,60,41
56,30,13476,160,150,129
67,14,18599,94,80,112
76,19,235177,130,136,128
70,22,45223,135,165,166
75,10,37840,78,85,77
63,29,30346,68,59,65
56,31,9365,110,100,76
71,14,8628,98,120,112
77,14,27012,70,90,112
56,32,8460,90,95,114
115,7,50659,86,89,85
71,15,12057,110,137,165
67,15,17459,105,90,84
60,25,21036,45,35,36
70,23,27867,125,155,139
62,29,54118,115,113,114
75,11,35172,58,62,62
60,26,6847,78,90,85
67,16,10893,117,130,128
71,16,10505,98,113,128
63,30,36651,51,54,51
212,4,174522,98,100,98
56,33,22887,27,28,27
77,15,26861,50,80,109
233,7,64788,100,145,226
124,31,72325,83,90,76
114,14,68546,110,96,112
71,17,10782,132,147,139
60,27,13493,160,200,114
76,20,58389,90,96,84
77,16,10849,100,120,139
56,34,14797,125,150,103
67,17,19403,56,50,60
60,28,5710,140,180,177
70,24,34051,78,88,71
56,35,6030,80,85,51
62,30,42434,110,100,103
75,12,38106,80,90,80
60,29,12726,150,120,103
67,18,12283,80,50,69
85,16,129562,173,174,165
115,8,59194,76,78,80
71,18,29240,58,62,60
60,30,6201,99,120,65
77,17,18678,40,60,71
63,31,51042,112,119,103
229,13,61958,39,40,41
76,21,38051,76,82,79
56,36,23766,40,42,40
67,19,15741,62,80,79
233,8,52719,115,125,98
85,17,17708,200,195,166
71,19,12364,82,78,79
114,15,55150,66,68,69
62,31,37173,76,65,76
60,31,22568,53,60,51
124,32,71964,106,115,103
67,20,11347,110,96,109
115,9,37297,77,79,77
71,20,14729,55,65,71
205,13,27620,40,42,41
60,32,16339,42,45,40
233,9,25108,32,38,29
212,5,82704,78,80,77
67,21,8933,71,80,71
62,32,25534,100,105,51
71,21,9028,75,90,69
205,14,7077,85,100,112
64,25,17202,25,30,36
67,22,11680,122,140,165
63,32,53854,78,85,76
74,1,61973,35,40,37
71,22,11741,120,150,166
76,22,55095,98,106,109
64,26,8209,59,70,85
115,10,32664,62,64,62
60,33,34262,180,170,193
62,33,28233,190,200,193
71,23,10226,90,112,109
67,23,14367,161,150,139
64,27,10874,95,140,129
114,16,60519,79,77,79
62,34,10888,27,26,27
233,10,46128,90,105,85
231,13,51194,42,43,41
71,24,10898,69,80,84
63,33,29157,39,41,40
85,18,84599,128,129,128
60,34,21124,140,150,129
67,24,18050,198,175,166
64,28,18981,27,30,27
74,2,28097,75,85,73
62,35,19506,65,63,65
212,6,56006,130,135,226
64,29,7461,120,150,177
74,3,5327,220,300,226
60,35,14477,28,30,27
64,30,8477,110,120,103
152,1,57747,42,39,37
233,11,30195,37,40,39
77,18,313866,70,80,69
74,4,11282,65,80,62
115,11,58030,95,98,98
76,23,69070,109,115,165
231,14,13022,350,300,112
64,31,12521,155,195,193
60,36,24414,90,85,76
63,34,42059,156,171,193
74,5,6152,90,140,98
85,19,46860,85,86,79
124,33,122298,138,145,129
62,36,39981,126,120,129
64,32,7532,95,110,114
74,6,8902,55,65,44
85,20,10047,120,110,139
231,15,8634,100,70,71
77,19,27237,50,80,84
63,35,19449,27,28,27
212,7,54786,62,63,62
64,33,19755,40,45,40
114,17,94718,83,85,84
76,24,34937,56,66,69
152,2,41912,75,80,73
66,25,15417,30,20,36
205,15,17531,50,60,60
66,26,4682,65,80,85
64,34,9627,85,110,76
74,7,29967,75,90,77
233,12,56958,85,89,77
63,36,15369,118,129,129
66,27,7334,86,50,65
64,35,8474,70,80,65
96,13,158737,40,41,41
64,36,8373,45,55,51
74,8,14874,110,130,80
85,21,52547,82,83,84
66,28,5799,60,90,103
66,29,4243,40,80,76
74,9,8550,110,120,94
152,3,37218,65,69,62
66,30,6147,30,50,40
74,10,7630,95,110,85
124,34,87513,40,50,40
83,13,47199,39,38,41
205,16,17899,110,145,165
115,12,113006,222,230,226
66,31,17155,27,36,27
77,20,77171,65,80,60
74,11,15868,45,55,39
85,22,38412,66,67,69
66,32,7999,150,120,177
74,12,11694,35,40,29
66,33,8049,70,90,114
